"","zip","sdi_decile"
"1654","06282",1
"1655","06320",10
"1656","06330",4
"1657","06331",2
"1658","06332",2
"1659","06333",1
"1660","06334",2
"1661","06335",1
"1662","06336",1
"1663","06339",1
"1664","06340",7
"1665","06350",1
"1666","06351",3
"1667","06353",4
"1668","06354",6
"1669","06355",2
"1670","06357",3
"1671","06359",2
"1672","06360",8
"1673","06365",1
"1674","06370",2
"1675","06371",1
"1676","06373",4
"1677","06374",3
"1678","06375",1
"1679","06376",1
"1680","06377",2
"1681","06378",1
"1682","06379",4
"1683","06380",9
"1684","06382",4
"1685","06384",3
"1686","06385",2
"1687","06387",9
"1688","06389",NA
"1689","06390",2
"1690","06401",8
"1691","06403",2
"1692","06405",3
"1693","06409",3
"1694","06410",1
"1695","06412",2
"1696","06413",2
"1697","06414",1
"1698","06415",2
"1699","06416",2
"1700","06417",1
"1701","06418",8
"1702","06419",1
"1703","06420",1
"1704","06422",1
"1705","06423",1
"1706","06424",2
"1707","06426",1
"1708","06437",1
"1709","06438",1
"1710","06441",2
"1711","06442",2
"1712","06443",1
"1713","06444",2
"1714","06447",1
"1715","06450",6
"1716","06451",8
"1717","06455",1
"1718","06456",3
"1719","06457",7
"1720","06460",2
"1721","06461",1
"1722","06467",1
"1723","06468",1
"1724","06469",2
"1725","06470",1
"1726","06471",1
"1727","06472",1
"1728","06473",2
"1729","06475",2
"1730","06477",1
"1731","06478",1
"1732","06479",1
"1733","06480",2
"1734","06481",1
"1735","06482",1
"1736","06483",3
"1737","06484",2
"1738","06488",2
"1739","06489",1
"1740","06492",3
"1741","06498",1
"1742","06510",7
"1743","06511",10
"1744","06512",6
"1745","06513",10
"1746","06514",6
"1747","06515",8
"1748","06516",8
"1749","06517",4
"1750","06518",3
"1751","06519",10
"1752","06524",1
"1753","06525",1
"1754","06604",10
"1755","06605",10
"1756","06606",8
"1757","06607",10
"1758","06608",10
"1759","06610",10
"1760","06611",1
"1761","06612",1
"1762","06614",3
"1763","06615",6
"1764","06702",10
"1765","06704",10
"1766","06705",9
"1767","06706",10
"1768","06708",9
"1769","06710",10
"1770","06712",1
"1771","06716",1
"1772","06750",3
"1773","06751",1
"1774","06752",1
"1775","06754",1
"1776","06755",1
"1777","06756",1
"1778","06757",3
"1779","06758",1
"1780","06759",2
"1781","06762",1
"1782","06763",2
"1783","06770",4
"1784","06776",2
"1785","06777",1
"1786","06778",1
"1787","06779",3
"1788","06782",1
"1789","06783",1
"1790","06784",1
"1791","06785",2
"1792","06786",2
"1793","06787",3
"1794","06790",6
"1795","06791",1
"1796","06793",3
"1797","06794",3
"1798","06795",2
"1799","06796",1
"1800","06798",2
"1801","06801",2
"1802","06804",1
"1803","06807",3
"1804","06810",9
"1805","06811",4
"1806","06812",1
"1807","06820",1
"1808","06824",1
"1809","06825",3
"1810","06830",5
"1811","06831",1
"1812","06840",1
"1813","06850",6
"1814","06851",4
"1815","06853",1
"1816","06854",9
"1817","06855",6
"1818","06856",NA
"1819","06870",1
"1820","06877",1
"1821","06878",1
"1822","06880",1
"1823","06883",1
"1824","06890",1
"1825","06896",1
"1826","06897",1
"1827","06901",8
"1828","06902",8
"1829","06903",1
"1830","06905",3
"1831","06906",7
"1832","06907",4
"1833","07001",6
"1834","07002",8
"1835","07003",6
"1836","07004",1
"1837","07005",2
"1838","07006",1
"1839","07008",7
"1840","07009",1
"1841","07010",6
"1842","07011",8
"1843","07012",5
"1844","07013",4
"1845","07014",4
"1846","07016",1
"1847","07017",10
"1848","07018",10
"1849","07020",4
"1850","07021",1
"1851","07022",8
"1852","07023",1
"1853","07024",5
"1854","07026",8
"1855","07027",4
"1856","07028",1
"1857","07029",9
"1858","07030",5
"1859","07031",5
"1860","07032",8
"1861","07033",4
"1862","07034",4
"1863","07035",2
"1864","07036",7
"1865","07039",1
"1866","07040",3
"1867","07041",2
"1868","07042",5
"1869","07043",1
"1870","07044",1
"1871","07045",1
"1872","07046",1
"1873","07047",9
"1874","07050",10
"1875","07052",4
"1876","07054",4
"1877","07055",10
"1878","07057",6
"1879","07058",3
"1880","07059",1
"1881","07060",10
"1882","07062",8
"1883","07063",9
"1884","07064",3
"1885","07065",5
"1886","07066",2
"1887","07067",1
"1888","07068",1
"1889","07069",1
"1890","07070",3
"1891","07071",5
"1892","07072",4
"1893","07073",6
"1894","07074",5
"1895","07075",2
"1896","07076",1
"1897","07077",4
"1898","07078",1
"1899","07079",4
"1900","07080",2
"1901","07081",2
"1902","07082",1
"1903","07083",3
"1904","07086",6
"1905","07087",10
"1906","07088",5
"1907","07090",1
"1908","07092",1
"1909","07093",10
"1910","07094",4
"1911","07095",5
"1912","07102",10
"1913","07103",10
"1914","07104",10
"1915","07105",10
"1916","07106",10
"1917","07107",10
"1918","07108",10
"1919","07109",7
"1920","07110",3
"1921","07111",10
"1922","07112",10
"1923","07114",10
"1924","07201",10
"1925","07202",10
"1926","07203",7
"1927","07204",5
"1928","07205",6
"1929","07206",10
"1930","07208",10
"1931","07302",5
"1932","07304",10
"1933","07305",10
"1934","07306",9
"1935","07307",9
"1936","07310",6
"1937","07311",3
"1938","07401",1
"1939","07403",4
"1940","07405",1
"1941","07407",5
"1942","07410",2
"1943","07416",4
"1944","07417",1
"1945","07418",1
"1946","07419",2
"1947","07420",3
"1948","07421",2
"1949","07422",1
"1950","07423",1
"1951","07424",4
"1952","07430",2
"1953","07432",2
"1954","07435",1
"1955","07436",1
"1956","07438",1
"1957","07439",2
"1958","07440",2
"1959","07442",4
"1960","07444",3
"1961","07446",1
"1962","07450",1
"1963","07452",1
"1964","07456",1
"1965","07457",2
"1966","07458",1
"1967","07460",1
"1968","07461",1
"1969","07462",2
"1970","07463",1
"1971","07465",1
"1972","07470",2
"1973","07480",1
"1974","07481",1
"1975","07495",NA
"1976","07501",10
"1977","07502",9
"1978","07503",10
"1979","07504",8
"1980","07505",10
"1981","07506",4
"1982","07508",6
"1983","07512",2
"1984","07513",10
"1985","07514",10
"1986","07522",10
"1987","07524",10
"1988","07601",8
"1989","07603",5
"1990","07604",4
"1991","07605",3
"1992","07606",7
"1993","07607",3
"1994","07608",8
"1995","07620",2
"1996","07621",4
"1997","07624",1
"1998","07626",1
"1999","07627",1
"2000","07628",3
"2001","07630",1
"2002","07631",7
"2003","07632",1
"2004","07640",1
"2005","07641",1
"2006","07642",1
"2007","07643",7
"2008","07644",8
"2009","07645",1
"2010","07646",3
"2011","07647",2
"2012","07648",1
"2013","07649",1
"2014","07650",7
"2015","07652",2
"2016","07656",1
"2017","07657",5
"2018","07660",5
"2019","07661",1
"2020","07662",3
"2021","07663",3
"2022","07666",3
"2023","07670",1
"2024","07675",2
"2025","07676",1
"2026","07677",1
"2027","07701",5
"2028","07702",1
"2029","07703",5
"2030","07704",1
"2031","07711",1
"2032","07712",8
"2033","07716",2
"2034","07717",3
"2035","07718",2
"2036","07719",3
"2037","07720",7
"2038","07721",3
"2039","07722",1
"2040","07723",7
"2041","07724",4
"2042","07726",1
"2043","07727",5
"2044","07728",4
"2045","07730",2
"2046","07731",1
"2047","07732",4
"2048","07733",1
"2049","07734",9
"2050","07735",4
"2051","07737",1
"2052","07738",1
"2053","07739",1
"2054","07740",9
"2055","07746",1
"2056","07747",2
"2057","07748",1
"2058","07750",1
"2059","07751",1
"2060","07753",6
"2061","07755",2
"2062","07756",4
"2063","07757",1
"2064","07758",3
"2065","07760",1
"2066","07762",3
"2067","07764",2
"2068","07801",7
"2069","07803",3
"2070","07820",6
"2071","07821",1
"2072","07822",1
"2073","07823",4
"2074","07825",2
"2075","07826",2
"2076","07827",3
"2077","07828",5
"2078","07830",1
"2079","07832",1
"2080","07833",1
"2081","07834",1
"2082","07836",3
"2083","07838",1
"2084","07840",4
"2085","07842",1
"2086","07843",1
"2087","07846",1
"2088","07847",1
"2089","07848",3
"2090","07849",1
"2091","07850",4
"2092","07851",1
"2093","07852",1
"2094","07853",1
"2095","07856",2
"2096","07857",7
"2097","07860",3
"2098","07863",3
"2099","07865",1
"2100","07866",1
"2101","07869",1
"2102","07870",1
"2103","07871",1
"2104","07874",1
"2105","07876",1
"2106","07878",1
"2107","07880",1
"2108","07881",NA
"2109","07882",2
"2110","07885",5
"2111","07901",2
"2112","07920",1
"2113","07921",2
"2114","07922",1
"2115","07924",1
"2116","07926",2
"2117","07927",3
"2118","07928",1
"2119","07930",1
"2120","07931",1
"2121","07932",2
"2122","07933",1
"2123","07934",2
"2124","07935",1
"2125","07936",1
"2126","07939",9
"2127","07940",2
"2128","07945",1
"2129","07946",1
"2130","07950",1
"2131","07960",4
"2132","07961",NA
"2133","07970",1
"2134","07974",1
"2135","07976",1
"2136","07977",3
"2137","07979",1
"2138","07980",1
"2139","07981",1
"2140","08001",1
"2141","08002",4
"2142","08003",1
"2143","08004",1
"2144","08005",3
"2145","08006",1
"2146","08007",4
"2147","08008",1
"2148","08009",3
"2149","08010",7
"2150","08011",NA
"2151","08012",4
"2152","08014",4
"2153","08015",5
"2154","08016",5
"2155","08019",2
"2156","08020",2
"2157","08021",7
"2158","08022",1
"2159","08023",8
"2160","08026",1
"2161","08027",4
"2162","08028",8
"2163","08029",4
"2164","08030",7
"2165","08031",8
"2166","08033",1
"2167","08034",3
"2168","08035",2
"2169","08036",1
"2170","08037",5
"2171","08038",3
"2172","08039",8
"2173","08041",3
"2174","08042",2
"2175","08043",4
"2176","08045",7
"2177","08046",4
"2178","08048",4
"2179","08049",4
"2180","08050",2
"2181","08051",2
"2182","08052",6
"2183","08053",1
"2184","08054",2
"2185","08055",1
"2186","08056",1
"2187","08057",1
"2188","08059",4
"2189","08060",3
"2190","08061",1
"2191","08062",1
"2192","08063",4
"2193","08064",NA
"2194","08065",4
"2195","08066",7
"2196","08067",4
"2197","08068",7
"2198","08069",9
"2199","08070",5
"2200","08071",4
"2201","08072",1
"2202","08073",1
"2203","08074",2
"2204","08075",4
"2205","08077",1
"2206","08078",5
"2207","08079",9
"2208","08080",1
"2209","08081",4
"2210","08083",3
"2211","08084",3
"2212","08085",1
"2213","08086",2
"2214","08087",3
"2215","08088",2
"2216","08089",3
"2217","08090",2
"2218","08091",7
"2219","08092",4
"2220","08093",7
"2221","08094",2
"2222","08095",2
"2223","08096",5
"2224","08097",2
"2225","08098",3
"2226","08102",10
"2227","08103",10
"2228","08104",10
"2229","08105",10
"2230","08106",3
"2231","08107",7
"2232","08108",2
"2233","08109",5
"2234","08110",8
"2235","08201",6
"2236","08202",1
"2237","08203",3
"2238","08204",3
"2239","08205",4
"2240","08210",3
"2241","08212",3
"2242","08215",5
"2243","08217",NA
"2244","08221",1
"2245","08223",1
"2246","08224",5
"2247","08225",2
"2248","08226",3
"2249","08230",2
"2250","08232",10
"2251","08234",3
"2252","08240",1
"2253","08241",1
"2254","08242",6
"2255","08243",1
"2256","08244",7
"2257","08246",NA
"2258","08247",1
"2259","08248",1
"2260","08251",5
"2261","08260",6
"2262","08270",6
"2263","08302",9
"2264","08310",4
"2265","08311",8
"2266","08312",5
"2267","08314",4
"2268","08316",4
"2269","08317",3
"2270","08318",1
"2271","08319",1
"2272","08320",NA
"2273","08321",5
"2274","08322",3
"2275","08323",2
"2276","08324",1
"2277","08326",3
"2278","08327",7
"2279","08328",4
"2280","08329",1
"2281","08330",5
"2282","08332",8
"2283","08340",4
"2284","08341",9
"2285","08343",2
"2286","08344",2
"2287","08345",5
"2288","08346",5
"2289","08348",2
"2290","08349",3
"2291","08350",7
"2292","08352",2
"2293","08353",5
"2294","08360",9
"2295","08361",5
"2296","08401",10
"2297","08402",1
"2298","08403",1
"2299","08406",6
"2300","08501",1
"2301","08502",1
"2302","08505",2
"2303","08510",1
"2304","08511",2
"2305","08512",6
"2306","08514",2
"2307","08515",1
"2308","08518",6
"2309","08520",4
"2310","08525",1
"2311","08527",1
"2312","08528",1
"2313","08530",2
"2314","08533",2
"2315","08534",1
"2316","08535",1
"2317","08536",3
"2318","08540",2
"2319","08542",5
"2320","08550",1
"2321","08551",1
"2322","08553",1
"2323","08554",2
"2324","08555",1
"2325","08558",2
"2326","08559",1
"2327","08560",1
"2328","08561",2
"2329","08562",5
"2330","08608",10
"2331","08609",10
"2332","08610",7
"2333","08611",10
"2334","08618",10
"2335","08619",4
"2336","08620",2
"2337","08628",2
"2338","08629",8
"2339","08638",9
"2340","08640",6
"2341","08641",3
"2342","08648",3
"2343","08690",1
"2344","08691",1
"2345","08701",8
"2346","08720",2
"2347","08721",3
"2348","08722",3
"2349","08723",4
"2350","08724",2
"2351","08730",1
"2352","08731",3
"2353","08732",1
"2354","08733",5
"2355","08734",1
"2356","08735",2
"2357","08736",1
"2358","08738",1
"2359","08740",5
"2360","08741",1
"2361","08742",2
"2362","08750",1
"2363","08751",7
"2364","08752",2
"2365","08753",3
"2366","08755",3
"2367","08757",4
"2368","08758",3
"2369","08759",3
"2370","08801",1
"2371","08802",1
"2372","08804",1
"2373","08805",6
"2374","08807",1
"2375","08808",3
"2376","08809",2
"2377","08810",1
"2378","08812",2
"2379","08816",2
"2380","08817",4
"2381","08820",3
"2382","08821",1
"2383","08822",2
"2384","08823",2
"2385","08824",1
"2386","08825",3
"2387","08826",1
"2388","08827",1
"2389","08828",2
"2390","08829",5
"2391","08830",4
"2392","08831",2
"2393","08832",8
"2394","08833",1
"2395","08835",6
"2396","08836",1
"2397","08837",5
"2398","08840",1
"2399","08844",1
"2400","08846",4
"2401","08848",1
"2402","08850",2
"2403","08852",2
"2404","08853",1
"2405","08854",4
"2406","08857",3
"2407","08858",1
"2408","08859",5
"2409","08861",10
"2410","08863",3
"2411","08865",6
"2412","08867",1
"2413","08869",4
"2414","08872",5
"2415","08873",3
"2416","08876",3
"2417","08879",5
"2418","08880",4
"2419","08882",6
"2420","08884",3
"2421","08886",1
"2422","08887",2
"2423","08889",1
"2424","08890",2
"2425","08901",10
"2426","08902",6
"2427","08904",6
"2428","10001",7
"2429","10002",10
"2430","10003",5
"2431","10004",3
"2432","10005",5
"2433","10006",4
"2434","10007",4
"2435","10009",9
"2436","10010",5
"2437","10011",6
"2438","10012",6
"2439","10013",7
"2440","10014",4
"2441","10016",5
"2442","10017",5
"2443","10018",7
"2444","10019",7
"2445","10020",NA
"2446","10021",3
"2447","10022",3
"2448","10023",5
"2449","10024",5
"2450","10025",8
"2451","10026",10
"2452","10027",10
"2453","10028",4
"2454","10029",10
"2455","10030",10
"2456","10031",10
"2457","10032",10
"2458","10033",10
"2459","10034",10
"2460","10035",10
"2461","10036",7
"2462","10037",10
"2463","10038",9
"2464","10039",10
"2465","10040",10
"2466","10044",7
"2467","10065",4
"2468","10069",6
"2469","10075",4
"2470","10103",NA
"2471","10110",NA
"2472","10111",NA
"2473","10112",NA
"2474","10115",NA
"2475","10119",NA
"2476","10128",4
"2477","10152",NA
"2478","10153",NA
"2479","10154",NA
"2480","10162",5
"2481","10165",NA
"2482","10167",NA
"2483","10168",NA
"2484","10169",NA
"2485","10170",NA
"2486","10171",NA
"2487","10172",NA
"2488","10173",NA
"2489","10174",NA
"2490","10177",NA
"2491","10199",NA
"2492","10271",NA
"2493","10278",NA
"2494","10279",3
"2495","10280",4
"2496","10282",4
"2497","10301",9
"2498","10302",8
"2499","10303",9
"2500","10304",10
"2501","10305",7
"2502","10306",5
"2503","10307",3
"2504","10308",2
"2505","10309",2
"2506","10310",8
"2507","10311",NA
"2508","10312",2
"2509","10314",4
"2510","10451",10
"2511","10452",10
"2512","10453",10
"2513","10454",10
"2514","10455",10
"2515","10456",10
"2516","10457",10
"2517","10458",10
"2518","10459",10
"2519","10460",10
"2520","10461",9
"2521","10462",10
"2522","10463",10
"2523","10464",5
"2524","10465",8
"2525","10466",10
"2526","10467",10
"2527","10468",10
"2528","10469",9
"2529","10470",9
"2530","10471",6
"2531","10472",10
"2532","10473",10
"2533","10474",10
"2534","10475",9
"2535","10501",1
"2536","10502",2
"2537","10503",1
"2538","10504",1
"2539","10505",2
"2540","10506",1
"2541","10507",7
"2542","10509",3
"2543","10510",1
"2544","10511",3
"2545","10512",2
"2546","10514",1
"2547","10516",2
"2548","10517",3
"2549","10518",2
"2550","10519",1
"2551","10520",3
"2552","10522",3
"2553","10523",7
"2554","10524",1
"2555","10526",1
"2556","10527",1
"2557","10528",4
"2558","10530",2
"2559","10532",3
"2560","10533",1
"2561","10535",4
"2562","10536",1
"2563","10537",3
"2564","10538",1
"2565","10541",1
"2566","10543",5
"2567","10545",5
"2568","10546",1
"2569","10547",4
"2570","10548",4
"2571","10549",5
"2572","10550",10
"2573","10552",6
"2574","10553",8
"2575","10560",2
"2576","10562",7
"2577","10566",9
"2578","10567",1
"2579","10570",2
"2580","10573",8
"2581","10576",1
"2582","10577",2
"2583","10578",1
"2584","10579",1
"2585","10580",2
"2586","10583",1
"2587","10588",6
"2588","10589",1
"2589","10590",1
"2590","10591",7
"2591","10594",2
"2592","10595",6
"2593","10596",4
"2594","10597",1
"2595","10598",1
"2596","10601",9
"2597","10603",5
"2598","10604",5
"2599","10605",4
"2600","10606",8
"2601","10607",3
"2602","10701",10
"2603","10703",9
"2604","10704",7
"2605","10705",10
"2606","10706",1
"2607","10707",3
"2608","10708",3
"2609","10709",2
"2610","10710",5
"2611","10801",9
"2612","10803",2
"2613","10804",1
"2614","10805",8
"2615","10901",4
"2616","10910",NA
"2617","10911",NA
"2618","10913",1
"2619","10914",1
"2620","10915",1
"2621","10916",1
"2622","10917",2
"2623","10918",2
"2624","10919",3
"2625","10920",1
"2626","10921",1
"2627","10922",3
"2628","10923",7
"2629","10924",4
"2630","10925",3
"2631","10926",4
"2632","10927",10
"2633","10928",4
"2634","10930",2
"2635","10931",6
"2636","10932",3
"2637","10933",4
"2638","10940",8
"2639","10941",5
"2640","10950",8
"2641","10952",9
"2642","10953",1
"2643","10954",3
"2644","10956",1
"2645","10958",3
"2646","10960",5
"2647","10962",2
"2648","10963",7
"2649","10964",2
"2650","10965",2
"2651","10968",3
"2652","10969",1
"2653","10970",4
"2654","10973",3
"2655","10974",2
"2656","10975",3
"2657","10976",6
"2658","10977",10
"2659","10979",1
"2660","10980",2
"2661","10983",1
"2662","10984",1
"2663","10985",1
"2664","10986",2
"2665","10987",2
"2666","10988",2
"2667","10989",1
"2668","10990",2
"2669","10992",2
"2670","10993",9
"2671","10994",1
"2672","10996",3
"2673","10998",2
"2674","11001",2
"2675","11003",4
"2676","11004",4
"2677","11005",2
"2678","11010",2
"2679","11020",1
"2680","11021",3
"2681","11023",3
"2682","11024",2
"2683","11030",1
"2684","11040",2
"2685","11042",NA
"2686","11050",4
"2687","11096",10
"2688","11101",9
"2689","11102",8
"2690","11103",8
"2691","11104",7
"2692","11105",7
"2693","11106",8
"2694","11109",4
"2695","11201",7
"2696","11203",9
"2697","11204",9
"2698","11205",10
"2699","11206",10
